date,pm25
01-01-2018 00:00,423
01-01-2018 01:00,414
01-01-2018 02:00,417
01-01-2018 03:00,466
01-01-2018 04:00,470
01-01-2018 05:00,449
01-01-2018 06:00,404
01-01-2018 07:00,380
01-01-2018 08:00,371
01-01-2018 09:00,332
01-01-2018 10:00,336
01-01-2018 11:00,382
01-01-2018 12:00,411
01-01-2018 13:00,426
01-01-2018 14:00,420
01-01-2018 15:00,330
01-01-2018 16:00,320
01-01-2018 17:00,301
01-01-2018 18:00,386
01-01-2018 19:00,480
01-01-2018 20:00,472
01-01-2018 21:00,444
01-01-2018 22:00,438
01-01-2018 23:00,448
02-01-2018 00:00,492
02-01-2018 01:00,446
02-01-2018 02:00,341
02-01-2018 03:00,342
02-01-2018 04:00,337
02-01-2018 05:00,362
02-01-2018 06:00,384
02-01-2018 07:00,394
02-01-2018 08:00,364
02-01-2018 09:00,350
02-01-2018 10:00,348
02-01-2018 11:00,367
02-01-2018 12:00,367
02-01-2018 13:00,365
02-01-2018 14:00,404
02-01-2018 15:00,380
02-01-2018 16:00,351
02-01-2018 17:00,333
02-01-2018 18:00,357
02-01-2018 19:00,356
02-01-2018 20:00,365
02-01-2018 21:00,423
02-01-2018 22:00,445
02-01-2018 23:00,439
03-01-2018 00:00,362
03-01-2018 01:00,360
03-01-2018 02:00,324
03-01-2018 03:00,346
03-01-2018 04:00,321
03-01-2018 05:00,311
03-01-2018 06:00,310
03-01-2018 07:00,316
03-01-2018 08:00,300
03-01-2018 09:00,301
03-01-2018 10:00,321
03-01-2018 11:00,338
03-01-2018 12:00,359
03-01-2018 13:00,365
03-01-2018 14:00,343
03-01-2018 15:00,334
03-01-2018 16:00,375
03-01-2018 17:00,364
03-01-2018 18:00,367
03-01-2018 19:00,361
03-01-2018 20:00,393
03-01-2018 21:00,333
03-01-2018 22:00,315
03-01-2018 23:00,316
04-01-2018 00:00,373
04-01-2018 01:00,329
04-01-2018 02:00,301
04-01-2018 03:00,143
04-01-2018 04:00,150
04-01-2018 05:00,171
04-01-2018 06:00,170
04-01-2018 07:00,204
04-01-2018 08:00,178
04-01-2018 09:00,158
04-01-2018 10:00,190
04-01-2018 11:00,305
04-01-2018 12:00,325
04-01-2018 13:00,399
04-01-2018 14:00,388
04-01-2018 15:00,345
04-01-2018 16:00,364
04-01-2018 17:00,470
04-01-2018 18:00,416
04-01-2018 19:00,393
04-01-2018 20:00,387
04-01-2018 21:00,376
04-01-2018 22:00,409
04-01-2018 23:00,420
05-01-2018 00:00,437
05-01-2018 01:00,391
05-01-2018 02:00,346
05-01-2018 03:00,329
05-01-2018 04:00,341
05-01-2018 05:00,353
05-01-2018 06:00,326
05-01-2018 07:00,335
05-01-2018 08:00,323
05-01-2018 09:00,319
05-01-2018 10:00,320
05-01-2018 11:00,354
05-01-2018 12:00,359
05-01-2018 13:00,341
05-01-2018 14:00,294
05-01-2018 15:00,171
05-01-2018 16:00,170
05-01-2018 17:00,414
05-01-2018 18:00,379
05-01-2018 19:00,358
05-01-2018 20:00,368
05-01-2018 21:00,375
05-01-2018 22:00,386
05-01-2018 23:00,412
06-01-2018 00:00,409
06-01-2018 01:00,410
06-01-2018 02:00,346
06-01-2018 03:00,241
06-01-2018 04:00,346
06-01-2018 05:00,357
06-01-2018 06:00,345
06-01-2018 07:00,359
06-01-2018 08:00,371
06-01-2018 09:00,327
06-01-2018 10:00,318
06-01-2018 11:00,320
06-01-2018 12:00,345
06-01-2018 13:00,353
06-01-2018 14:00,398
06-01-2018 15:00,415
06-01-2018 16:00,356
06-01-2018 17:00,327
06-01-2018 18:00,250
06-01-2018 19:00,245
06-01-2018 20:00,322
06-01-2018 21:00,348
06-01-2018 22:00,403
06-01-2018 23:00,452
07-01-2018 00:00,431
07-01-2018 01:00,370
07-01-2018 02:00,412
07-01-2018 03:00,354
07-01-2018 04:00,308
07-01-2018 05:00,364
07-01-2018 06:00,375
07-01-2018 07:00,388
07-01-2018 08:00,348
07-01-2018 09:00,322
07-01-2018 10:00,169
07-01-2018 11:00,225
07-01-2018 12:00,260
07-01-2018 13:00,242
07-01-2018 14:00,79
07-01-2018 15:00,58
07-01-2018 16:00,77
07-01-2018 17:00,76
07-01-2018 18:00,86
07-01-2018 19:00,106
07-01-2018 20:00,301
07-01-2018 21:00,398
07-01-2018 22:00,404
07-01-2018 23:00,374
08-01-2018 00:00,334
08-01-2018 01:00,323
08-01-2018 02:00,349
08-01-2018 03:00,356
08-01-2018 04:00,344
08-01-2018 05:00,355
08-01-2018 06:00,334
08-01-2018 07:00,340
08-01-2018 08:00,289
08-01-2018 09:00,280
08-01-2018 10:00,339
08-01-2018 11:00,342
08-01-2018 12:00,317
08-01-2018 13:00,224
08-01-2018 14:00,65
08-01-2018 15:00,55
08-01-2018 16:00,94
08-01-2018 17:00,82
08-01-2018 18:00,83
08-01-2018 19:00,120
08-01-2018 20:00,235
08-01-2018 21:00,397
08-01-2018 22:00,407
08-01-2018 23:00,375
09-01-2018 00:00,403
09-01-2018 01:00,422
09-01-2018 02:00,407
09-01-2018 03:00,471
09-01-2018 04:00,425
09-01-2018 05:00,389
09-01-2018 06:00,355
09-01-2018 07:00,370
09-01-2018 08:00,328
09-01-2018 09:00,313
09-01-2018 10:00,373
09-01-2018 11:00,372
09-01-2018 12:00,322
09-01-2018 13:00,229
09-01-2018 14:00,130
09-01-2018 15:00,131
09-01-2018 16:00,155
09-01-2018 17:00,230
09-01-2018 18:00,295
09-01-2018 19:00,307
09-01-2018 20:00,345
09-01-2018 21:00,377
09-01-2018 22:00,369
09-01-2018 23:00,320
10-01-2018 00:00,368
10-01-2018 01:00,329
10-01-2018 02:00,393
10-01-2018 03:00,401
10-01-2018 04:00,414
10-01-2018 05:00,374
10-01-2018 06:00,332
10-01-2018 07:00,342
10-01-2018 08:00,305
10-01-2018 09:00,298
10-01-2018 10:00,309
10-01-2018 11:00,311
10-01-2018 12:00,312
10-01-2018 13:00,237
10-01-2018 14:00,126
10-01-2018 15:00,134
10-01-2018 16:00,103
10-01-2018 17:00,103
10-01-2018 18:00,134
10-01-2018 19:00,211
10-01-2018 20:00,347
10-01-2018 21:00,390
10-01-2018 22:00,386
10-01-2018 23:00,375
11-01-2018 00:00,363
11-01-2018 01:00,368
11-01-2018 02:00,360
11-01-2018 03:00,340
11-01-2018 04:00,326
11-01-2018 05:00,314
11-01-2018 06:00,279
11-01-2018 07:00,337
11-01-2018 08:00,315
11-01-2018 09:00,241
11-01-2018 10:00,309
11-01-2018 11:00,308
11-01-2018 12:00,278
11-01-2018 13:00,145
11-01-2018 14:00,94
11-01-2018 15:00,117
11-01-2018 16:00,122
11-01-2018 17:00,80
11-01-2018 18:00,73
11-01-2018 19:00,161
11-01-2018 20:00,244
11-01-2018 21:00,260
11-01-2018 22:00,286
11-01-2018 23:00,340
12-01-2018 00:00,347
12-01-2018 01:00,343
12-01-2018 02:00,334
12-01-2018 03:00,340
12-01-2018 04:00,328
12-01-2018 05:00,242
12-01-2018 06:00,256
12-01-2018 07:00,322
12-01-2018 08:00,254
12-01-2018 09:00,223
12-01-2018 10:00,256
12-01-2018 11:00,236
12-01-2018 12:00,280
12-01-2018 13:00,240
12-01-2018 14:00,230
12-01-2018 15:00,139
12-01-2018 16:00,164
12-01-2018 17:00,67
12-01-2018 18:00,151
12-01-2018 19:00,207
12-01-2018 20:00,215
12-01-2018 21:00,317
12-01-2018 22:00,402
12-01-2018 23:00,399
13-01-2018 00:00,384
13-01-2018 01:00,390
13-01-2018 02:00,425
13-01-2018 03:00,392
13-01-2018 04:00,353
13-01-2018 05:00,352
13-01-2018 06:00,355
13-01-2018 07:00,395
13-01-2018 08:00,400
13-01-2018 09:00,381
13-01-2018 10:00,335
13-01-2018 11:00,350
13-01-2018 12:00,318
13-01-2018 13:00,189
13-01-2018 14:00,175
13-01-2018 15:00,124
13-01-2018 16:00,272
13-01-2018 17:00,140
13-01-2018 18:00,97
13-01-2018 19:00,145
13-01-2018 20:00,194
13-01-2018 21:00,316
13-01-2018 22:00,365
13-01-2018 23:00,413
14-01-2018 00:00,405
14-01-2018 01:00,399
14-01-2018 02:00,452
14-01-2018 03:00,433
14-01-2018 04:00,410
14-01-2018 05:00,325
14-01-2018 06:00,166
14-01-2018 07:00,293
14-01-2018 08:00,245
14-01-2018 09:00,261
14-01-2018 10:00,315
14-01-2018 11:00,304
14-01-2018 12:00,188
14-01-2018 13:00,162
14-01-2018 14:00,106
14-01-2018 15:00,104
14-01-2018 16:00,86
14-01-2018 17:00,75
14-01-2018 18:00,87
14-01-2018 19:00,163
14-01-2018 20:00,202
14-01-2018 21:00,303
14-01-2018 22:00,335
14-01-2018 23:00,394
15-01-2018 00:00,401
15-01-2018 01:00,405
15-01-2018 02:00,390
15-01-2018 03:00,347
15-01-2018 04:00,373
15-01-2018 05:00,430
15-01-2018 06:00,359
15-01-2018 07:00,295
15-01-2018 08:00,317
15-01-2018 09:00,330
15-01-2018 10:00,331
15-01-2018 11:00,317
15-01-2018 12:00,159
15-01-2018 13:00,82
15-01-2018 14:00,14
15-01-2018 15:00,30
15-01-2018 16:00,54
15-01-2018 17:00,57
15-01-2018 18:00,230
15-01-2018 19:00,305
15-01-2018 20:00,311
15-01-2018 21:00,266
15-01-2018 22:00,262
15-01-2018 23:00,319
16-01-2018 00:00,352
16-01-2018 01:00,293
16-01-2018 02:00,195
16-01-2018 03:00,226
16-01-2018 04:00,143
16-01-2018 05:00,180
16-01-2018 06:00,259
16-01-2018 07:00,264
16-01-2018 08:00,114
16-01-2018 09:00,94
16-01-2018 10:00,134
16-01-2018 11:00,224
16-01-2018 12:00,265
16-01-2018 13:00,165
16-01-2018 14:00,90
16-01-2018 15:00,101
16-01-2018 16:00,104
16-01-2018 17:00,85
16-01-2018 18:00,98
16-01-2018 19:00,136
16-01-2018 20:00,263
16-01-2018 21:00,307
16-01-2018 22:00,325
16-01-2018 23:00,411
17-01-2018 00:00,389
17-01-2018 01:00,374
17-01-2018 02:00,317
17-01-2018 03:00,367
17-01-2018 04:00,363
17-01-2018 05:00,335
17-01-2018 06:00,393
17-01-2018 07:00,384
17-01-2018 08:00,365
17-01-2018 09:00,349
17-01-2018 10:00,357
17-01-2018 11:00,346
17-01-2018 12:00,368
17-01-2018 13:00,334
17-01-2018 14:00,311
17-01-2018 15:00,310
17-01-2018 16:00,288
17-01-2018 17:00,189
17-01-2018 18:00,308
17-01-2018 19:00,330
17-01-2018 20:00,369
17-01-2018 21:00,378
17-01-2018 22:00,383
17-01-2018 23:00,375
18-01-2018 00:00,389
18-01-2018 01:00,398
18-01-2018 02:00,423
18-01-2018 03:00,419
18-01-2018 04:00,400
18-01-2018 05:00,398
18-01-2018 06:00,380
18-01-2018 07:00,398
18-01-2018 08:00,386
18-01-2018 09:00,368
18-01-2018 10:00,413
18-01-2018 11:00,388
18-01-2018 12:00,313
18-01-2018 13:00,180
18-01-2018 14:00,220
18-01-2018 15:00,198
18-01-2018 16:00,262
18-01-2018 17:00,238
18-01-2018 18:00,317
18-01-2018 19:00,326
18-01-2018 20:00,334
18-01-2018 21:00,382
18-01-2018 22:00,410
18-01-2018 23:00,486
19-01-2018 00:00,478
19-01-2018 01:00,443
19-01-2018 02:00,440
19-01-2018 03:00,412
19-01-2018 04:00,433
19-01-2018 05:00,402
19-01-2018 06:00,409
19-01-2018 07:00,471
19-01-2018 08:00,446
19-01-2018 09:00,413
19-01-2018 10:00,362
19-01-2018 11:00,365
19-01-2018 12:00,351
19-01-2018 13:00,330
19-01-2018 14:00,310
19-01-2018 15:00,321
19-01-2018 16:00,321
19-01-2018 17:00,286
19-01-2018 18:00,267
19-01-2018 19:00,246
19-01-2018 20:00,361
19-01-2018 21:00,418
19-01-2018 22:00,455
19-01-2018 23:00,435
20-01-2018 00:00,415
20-01-2018 01:00,356
20-01-2018 02:00,367
20-01-2018 03:00,416
20-01-2018 04:00,410
20-01-2018 05:00,355
20-01-2018 06:00,382
20-01-2018 07:00,390
20-01-2018 08:00,345
20-01-2018 09:00,327
20-01-2018 10:00,325
20-01-2018 11:00,306
20-01-2018 12:00,150
20-01-2018 13:00,83
20-01-2018 14:00,52
20-01-2018 15:00,59
20-01-2018 16:00,70
20-01-2018 17:00,69
20-01-2018 18:00,83
20-01-2018 19:00,126
20-01-2018 20:00,175
20-01-2018 21:00,311
20-01-2018 22:00,338
20-01-2018 23:00,339
21-01-2018 00:00,352
21-01-2018 01:00,331
21-01-2018 02:00,375
21-01-2018 03:00,351
21-01-2018 04:00,330
21-01-2018 05:00,328
21-01-2018 06:00,327
21-01-2018 07:00,339
21-01-2018 08:00,332
21-01-2018 09:00,322
21-01-2018 10:00,329
21-01-2018 11:00,329
21-01-2018 12:00,241
21-01-2018 13:00,126
21-01-2018 14:00,82
21-01-2018 15:00,62
21-01-2018 16:00,78
21-01-2018 17:00,56
21-01-2018 18:00,61
21-01-2018 19:00,85
21-01-2018 20:00,143
21-01-2018 21:00,267
21-01-2018 22:00,309
21-01-2018 23:00,353
22-01-2018 00:00,362
22-01-2018 01:00,336
22-01-2018 02:00,328
22-01-2018 03:00,340
22-01-2018 04:00,317
22-01-2018 05:00,291
22-01-2018 06:00,342
22-01-2018 07:00,414
22-01-2018 08:00,397
22-01-2018 09:00,418
22-01-2018 10:00,351
22-01-2018 11:00,147
22-01-2018 12:00,209
22-01-2018 13:00,182
22-01-2018 14:00,216
22-01-2018 15:00,131
22-01-2018 16:00,242
22-01-2018 17:00,295
22-01-2018 18:00,311
22-01-2018 19:00,311
22-01-2018 20:00,350
22-01-2018 21:00,342
22-01-2018 22:00,347
22-01-2018 23:00,339
23-01-2018 00:00,325
23-01-2018 01:00,313
23-01-2018 02:00,315
23-01-2018 03:00,318
23-01-2018 04:00,325
23-01-2018 05:00,332
23-01-2018 06:00,323
23-01-2018 07:00,316
23-01-2018 08:00,306
23-01-2018 09:00,315
23-01-2018 10:00,321
23-01-2018 11:00,305
23-01-2018 12:00,300
23-01-2018 13:00,101.5
23-01-2018 14:00,101.4
23-01-2018 15:00,94.44444444
23-01-2018 16:00,109.6
23-01-2018 17:00,108.6
23-01-2018 18:00,102.3
23-01-2018 19:00,113.4545455
23-01-2018 20:00,136.9090909
23-01-2018 21:00,178.2727273
23-01-2018 22:00,195.0909091
23-01-2018 23:00,206.3636364
24-01-2018 00:00,207.7272727
24-01-2018 01:00,223.2
24-01-2018 02:00,210.5454545
24-01-2018 03:00,225.7272727
24-01-2018 04:00,233.1818182
24-01-2018 05:00,266.9090909
24-01-2018 06:00,281.6
24-01-2018 07:00,325.9
24-01-2018 08:00,289
24-01-2018 09:00,281.3636364
24-01-2018 10:00,255.8181818
24-01-2018 11:00,175
24-01-2018 12:00,114.5454545
24-01-2018 13:00,89.5
24-01-2018 14:00,98.7
24-01-2018 15:00,87.88888889
24-01-2018 16:00,100
24-01-2018 17:00,101.5
24-01-2018 18:00,95.4
24-01-2018 19:00,107.5454545
24-01-2018 20:00,117.9090909
24-01-2018 21:00,140.6363636
24-01-2018 22:00,160.9090909
24-01-2018 23:00,169.8181818
25-01-2018 00:00,173.5454545
25-01-2018 01:00,186.2
25-01-2018 02:00,182.8181818
25-01-2018 03:00,206.0909091
25-01-2018 04:00,218.4545455
25-01-2018 05:00,235.8181818
25-01-2018 06:00,240.5
25-01-2018 07:00,292.2
25-01-2018 08:00,255.3333333
25-01-2018 09:00,245.4444444
25-01-2018 10:00,210.8888889
25-01-2018 11:00,143.8
25-01-2018 12:00,117.4
25-01-2018 13:00,113
25-01-2018 14:00,124
25-01-2018 15:00,122.1111111
25-01-2018 16:00,117.5555556
25-01-2018 17:00,88
25-01-2018 18:00,84.7
25-01-2018 19:00,104.5454545
25-01-2018 20:00,111.6363636
25-01-2018 21:00,129.8181818
25-01-2018 22:00,162.9090909
25-01-2018 23:00,195.9090909
26-01-2018 00:00,199.4545455
26-01-2018 01:00,220.1
26-01-2018 02:00,222.0909091
26-01-2018 03:00,243.2727273
26-01-2018 04:00,257.5454545
26-01-2018 05:00,254.6363636
26-01-2018 06:00,255.5
26-01-2018 07:00,290.3
26-01-2018 08:00,237.2222222
26-01-2018 09:00,217.8888889
26-01-2018 10:00,172.7777778
26-01-2018 11:00,110.9
26-01-2018 12:00,109.1
26-01-2018 13:00,121.8
26-01-2018 14:00,127.8
26-01-2018 15:00,123.8
26-01-2018 16:00,117.4
26-01-2018 17:00,86.81818182
26-01-2018 18:00,83
26-01-2018 19:00,109.6666667
26-01-2018 20:00,125.5
26-01-2018 21:00,142.4166667
26-01-2018 22:00,179
26-01-2018 23:00,203.9166667
27-01-2018 00:00,214.4545455
27-01-2018 01:00,229.2
27-01-2018 02:00,225.7272727
27-01-2018 03:00,252.1818182
27-01-2018 04:00,259.7272727
27-01-2018 05:00,268.8
27-01-2018 06:00,273.5555556
27-01-2018 07:00,291.8888889
27-01-2018 08:00,212.875
27-01-2018 09:00,179.375
27-01-2018 10:00,151.875
27-01-2018 11:00,186
27-01-2018 12:00,344
27-01-2018 13:00,350
27-01-2018 14:00,362
27-01-2018 15:00,380
27-01-2018 16:00,322
27-01-2018 17:00,169
27-01-2018 18:00,225
27-01-2018 19:00,320
27-01-2018 20:00,308
27-01-2018 21:00,301
27-01-2018 22:00,322
27-01-2018 23:00,403
28-01-2018 00:00,395
28-01-2018 01:00,419
28-01-2018 02:00,432
28-01-2018 03:00,406
28-01-2018 04:00,326
28-01-2018 05:00,173
28-01-2018 06:00,147
28-01-2018 07:00,192
28-01-2018 08:00,100
28-01-2018 09:00,77
28-01-2018 10:00,91
28-01-2018 11:00,168
28-01-2018 12:00,309
28-01-2018 13:00,326
28-01-2018 14:00,310
28-01-2018 15:00,223
28-01-2018 16:00,196
28-01-2018 17:00,89
28-01-2018 18:00,82
28-01-2018 19:00,193
28-01-2018 20:00,301
28-01-2018 21:00,328
28-01-2018 22:00,365
28-01-2018 23:00,406
29-01-2018 00:00,405
29-01-2018 01:00,386
29-01-2018 02:00,381
29-01-2018 03:00,357
29-01-2018 04:00,346
29-01-2018 05:00,379
29-01-2018 06:00,373
29-01-2018 07:00,394
29-01-2018 08:00,222
29-01-2018 09:00,99
29-01-2018 10:00,83
29-01-2018 11:00,113
29-01-2018 12:00,223
29-01-2018 13:00,219
29-01-2018 14:00,149
29-01-2018 15:00,134
29-01-2018 16:00,151
29-01-2018 17:00,70
29-01-2018 18:00,68
29-01-2018 19:00,74
29-01-2018 20:00,151
29-01-2018 21:00,311
29-01-2018 22:00,318
29-01-2018 23:00,356
30-01-2018 00:00,338
30-01-2018 01:00,310
30-01-2018 02:00,311.5714286
30-01-2018 03:00,308.7142857
30-01-2018 04:00,358
30-01-2018 05:00,345
30-01-2018 06:00,371
30-01-2018 07:00,385
30-01-2018 08:00,358
30-01-2018 09:00,307
30-01-2018 10:00,147
30-01-2018 11:00,92
30-01-2018 12:00,93
30-01-2018 13:00,73
30-01-2018 14:00,42
30-01-2018 15:00,58
30-01-2018 16:00,55
30-01-2018 17:00,51
30-01-2018 18:00,66
30-01-2018 19:00,95
30-01-2018 20:00,184
30-01-2018 21:00,190
30-01-2018 22:00,115
30-01-2018 23:00,153
31-01-2018 00:00,188
31-01-2018 01:00,223
31-01-2018 02:00,283
31-01-2018 03:00,332
31-01-2018 04:00,332
31-01-2018 05:00,304
31-01-2018 06:00,341
31-01-2018 07:00,344
31-01-2018 08:00,315
31-01-2018 09:00,310
31-01-2018 10:00,298
31-01-2018 11:00,290
31-01-2018 12:00,154
31-01-2018 13:00,95
31-01-2018 14:00,86
31-01-2018 15:00,81
31-01-2018 16:00,102
31-01-2018 17:00,88
31-01-2018 18:00,102
31-01-2018 19:00,162
31-01-2018 20:00,279
31-01-2018 21:00,315
31-01-2018 22:00,367
31-01-2018 23:00,372
01-02-2018 00:00,385
01-02-2018 01:00,316
01-02-2018 02:00,266
01-02-2018 03:00,89
01-02-2018 04:00,185
01-02-2018 05:00,93
01-02-2018 06:00,153
01-02-2018 07:00,304
01-02-2018 08:00,210
01-02-2018 09:00,233
01-02-2018 10:00,341
01-02-2018 11:00,328
01-02-2018 12:00,245
01-02-2018 13:00,130
01-02-2018 14:00,69
01-02-2018 15:00,67
01-02-2018 16:00,59
01-02-2018 17:00,83
01-02-2018 18:00,80
01-02-2018 19:00,114
01-02-2018 20:00,135
01-02-2018 21:00,199
01-02-2018 22:00,326
01-02-2018 23:00,383
02-02-2018 00:00,363
02-02-2018 01:00,292
02-02-2018 02:00,234
02-02-2018 03:00,182
02-02-2018 04:00,318
02-02-2018 05:00,320
02-02-2018 06:00,328
02-02-2018 07:00,355
02-02-2018 08:00,374
02-02-2018 09:00,368
02-02-2018 10:00,383
02-02-2018 11:00,264
02-02-2018 12:00,16
02-02-2018 13:00,20
02-02-2018 14:00,8
02-02-2018 15:00,5
02-02-2018 16:00,46
02-02-2018 17:00,49
02-02-2018 18:00,71
02-02-2018 19:00,77
02-02-2018 20:00,98
02-02-2018 21:00,189
02-02-2018 22:00,314
02-02-2018 23:00,307
03-02-2018 00:00,284
03-02-2018 01:00,171
03-02-2018 02:00,248
03-02-2018 03:00,128
03-02-2018 04:00,149
03-02-2018 05:00,175
03-02-2018 06:00,190
03-02-2018 07:00,312
03-02-2018 08:00,323
03-02-2018 09:00,327
03-02-2018 10:00,350
03-02-2018 11:00,326
03-02-2018 12:00,233
03-02-2018 13:00,27
03-02-2018 14:00,20
03-02-2018 15:00,22
03-02-2018 16:00,53
03-02-2018 17:00,52
03-02-2018 18:00,40
03-02-2018 19:00,43
03-02-2018 20:00,61
03-02-2018 21:00,179
03-02-2018 22:00,218
03-02-2018 23:00,318
04-02-2018 00:00,329
04-02-2018 01:00,301
04-02-2018 02:00,198
04-02-2018 03:00,279
04-02-2018 04:00,271
04-02-2018 05:00,302
04-02-2018 06:00,308
04-02-2018 07:00,384
04-02-2018 08:00,346
04-02-2018 09:00,303
04-02-2018 10:00,340
04-02-2018 11:00,323
04-02-2018 12:00,145
04-02-2018 13:00,4
04-02-2018 14:00,13
04-02-2018 15:00,36
04-02-2018 16:00,49
04-02-2018 17:00,33
04-02-2018 18:00,36
04-02-2018 19:00,59
04-02-2018 20:00,100
04-02-2018 21:00,233
04-02-2018 22:00,327
04-02-2018 23:00,321
05-02-2018 00:00,312
05-02-2018 01:00,214
05-02-2018 02:00,320
05-02-2018 03:00,330
05-02-2018 04:00,337
05-02-2018 05:00,312
05-02-2018 06:00,315
05-02-2018 07:00,366
05-02-2018 08:00,337
05-02-2018 09:00,341
05-02-2018 10:00,317
05-02-2018 11:00,304
05-02-2018 12:00,219
05-02-2018 13:00,90
05-02-2018 14:00,52
05-02-2018 15:00,24
05-02-2018 16:00,49
05-02-2018 17:00,7
05-02-2018 18:00,37
05-02-2018 19:00,60
05-02-2018 20:00,141
05-02-2018 21:00,316
05-02-2018 22:00,322
05-02-2018 23:00,347
06-02-2018 00:00,324
06-02-2018 01:00,324
06-02-2018 02:00,326
06-02-2018 03:00,334
06-02-2018 04:00,332
06-02-2018 05:00,343
06-02-2018 06:00,201
06-02-2018 07:00,345
06-02-2018 08:00,327
06-02-2018 09:00,302
06-02-2018 10:00,305
06-02-2018 11:00,171
06-02-2018 12:00,80
06-02-2018 13:00,114
06-02-2018 14:00,78
06-02-2018 15:00,53
06-02-2018 16:00,36
06-02-2018 17:00,30
06-02-2018 18:00,67
06-02-2018 19:00,94
06-02-2018 20:00,125
06-02-2018 21:00,97
06-02-2018 22:00,152
06-02-2018 23:00,171
07-02-2018 00:00,311
07-02-2018 01:00,363
07-02-2018 02:00,359
07-02-2018 03:00,324
07-02-2018 04:00,272
07-02-2018 05:00,189
07-02-2018 06:00,241
07-02-2018 07:00,332
07-02-2018 08:00,316
07-02-2018 09:00,271
07-02-2018 10:00,258
07-02-2018 11:00,248
07-02-2018 12:00,142
07-02-2018 13:00,82
07-02-2018 14:00,68
07-02-2018 15:00,47
07-02-2018 16:00,76
07-02-2018 17:00,57
07-02-2018 18:00,59
07-02-2018 19:00,87
07-02-2018 20:00,84
07-02-2018 21:00,147
07-02-2018 22:00,232
07-02-2018 23:00,335
08-02-2018 00:00,341
08-02-2018 01:00,351
08-02-2018 02:00,353
08-02-2018 03:00,357
08-02-2018 04:00,354
08-02-2018 05:00,330
08-02-2018 06:00,365
08-02-2018 07:00,401
08-02-2018 08:00,351
08-02-2018 09:00,353
08-02-2018 10:00,359
08-02-2018 11:00,346
08-02-2018 12:00,267
08-02-2018 13:00,117
08-02-2018 14:00,70
08-02-2018 15:00,47
08-02-2018 16:00,47
08-02-2018 17:00,38
08-02-2018 18:00,77
08-02-2018 19:00,143
08-02-2018 20:00,171
08-02-2018 21:00,225
08-02-2018 22:00,312
08-02-2018 23:00,331
09-02-2018 00:00,326
09-02-2018 01:00,330
09-02-2018 02:00,337
09-02-2018 03:00,333
09-02-2018 04:00,366
09-02-2018 05:00,372
09-02-2018 06:00,396
09-02-2018 07:00,360
09-02-2018 08:00,364
09-02-2018 09:00,338
09-02-2018 10:00,344
09-02-2018 11:00,346
09-02-2018 12:00,318
09-02-2018 13:00,56
09-02-2018 14:00,95
09-02-2018 15:00,77
09-02-2018 16:00,66
09-02-2018 17:00,66
09-02-2018 18:00,70
09-02-2018 19:00,105
09-02-2018 20:00,180
09-02-2018 21:00,295
09-02-2018 22:00,350
09-02-2018 23:00,360
10-02-2018 00:00,321
10-02-2018 01:00,307
10-02-2018 02:00,310
10-02-2018 03:00,316
10-02-2018 04:00,337
10-02-2018 05:00,361
10-02-2018 06:00,384
10-02-2018 07:00,405
10-02-2018 08:00,390
10-02-2018 09:00,368
10-02-2018 10:00,354
10-02-2018 11:00,306
10-02-2018 12:00,210
10-02-2018 13:00,117
10-02-2018 14:00,153
10-02-2018 15:00,150
10-02-2018 16:00,135
10-02-2018 17:00,237
10-02-2018 18:00,105
10-02-2018 19:00,102.1052632
10-02-2018 20:00,138.1666667
10-02-2018 21:00,310
10-02-2018 22:00,321
10-02-2018 23:00,313
11-02-2018 00:00,277
11-02-2018 01:00,289
11-02-2018 02:00,303
11-02-2018 03:00,311
11-02-2018 04:00,336
11-02-2018 05:00,307
11-02-2018 06:00,213
11-02-2018 07:00,200
11-02-2018 08:00,302
11-02-2018 09:00,298
11-02-2018 10:00,163
11-02-2018 11:00,89
11-02-2018 12:00,132
11-02-2018 13:00,95
11-02-2018 14:00,119
11-02-2018 15:00,94
11-02-2018 16:00,74
11-02-2018 17:00,47
11-02-2018 18:00,56
11-02-2018 19:00,76
11-02-2018 20:00,132.5555556
11-02-2018 21:00,175.9473684
11-02-2018 22:00,198.5263158
11-02-2018 23:00,219.4736842
12-02-2018 00:00,228.3157895
12-02-2018 01:00,208.7894737
12-02-2018 02:00,224.5789474
12-02-2018 03:00,67
12-02-2018 04:00,51
12-02-2018 05:00,50
12-02-2018 06:00,105
12-02-2018 07:00,137
12-02-2018 08:00,113
12-02-2018 09:00,88
12-02-2018 10:00,87
12-02-2018 11:00,80
12-02-2018 12:00,90
12-02-2018 13:00,148
12-02-2018 14:00,125
12-02-2018 15:00,114
12-02-2018 16:00,84
12-02-2018 17:00,77
12-02-2018 18:00,64
12-02-2018 19:00,73
12-02-2018 20:00,88
12-02-2018 21:00,61
12-02-2018 22:00,58
12-02-2018 23:00,63
13-02-2018 00:00,69
13-02-2018 01:00,81
13-02-2018 02:00,77
13-02-2018 03:00,71
13-02-2018 04:00,71
13-02-2018 05:00,74
13-02-2018 06:00,105
13-02-2018 07:00,151
13-02-2018 08:00,226
13-02-2018 09:00,136
13-02-2018 10:00,92
13-02-2018 11:00,79
13-02-2018 12:00,98
13-02-2018 13:00,132
13-02-2018 14:00,78.70588235
13-02-2018 15:00,277
13-02-2018 16:00,176
13-02-2018 17:00,149
13-02-2018 18:00,117
